,subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business,sports,youth,max_val,max_cat,frequency,log_frequency,count
734,corporate sponsorship,0.0003201584622729,0.0137717090547084,9.46595027926378e-05,0.0015611909329891,0.0011775126913562,0.0002430159365758,0.000446954043582,0.0009963001357391,0.0002986736944876,0.1107372492551803,0.0025376470293849,0.0061106542125344,0.0049538998864591,0.0001460085914004,0.0002067489695036,0.0002372106682742,0.0006847379845567,0.0076222978532314,0.0326482243835926,0.9956214427947998,0.0030514281243085,0.0010520470095798,0.9956214427947998,business,1,0.0,1
735,corporate travel,0.0001130828968598,0.0006020349101163,2.980222961923573e-05,0.0002536425017751,0.0001012619686662,0.0001857047464,0.0110278921201825,0.016657480970025,0.0005323945078998,0.0003460868028923,0.0003260576049797,0.0012680647196248,0.0027961414307355,8.277130109490827e-05,4.977074422640726e-05,0.0001810495450627,0.0002263739297632,0.0003031679079867,0.004489910788834,0.9970885515213012,0.0001009275656542,0.00011410973093,0.9970885515213012,business,1,0.0,1
736,corporations,0.0005736870225518,0.000914711097721,9.446350304642692e-05,0.0003501199826132,0.0002620850282255,0.4666521847248077,0.0038133203051984,0.0072834263555705,0.0010853498242795,0.0727437883615493,0.0036265414673835,0.9060076475143432,0.0812714770436286,0.0001049786806106,0.0005458325031213,0.0002839634544216,0.0040916386060416,0.0028216771315783,0.071940578520298,0.9931236505508424,0.0005122749134898,0.0007866231026127,0.9931236505508424,business,1,0.0,1
737,correctional institutes,0.0214278940111398,0.0011380752548575,0.0001408196840202,0.0026244402397423,0.0001656411332078,0.0629541128873825,0.0011158927809447,0.0011865803971886,0.0011152108199894,0.0023679779842495,0.0047183590941131,0.7883498072624207,0.0168196242302656,0.0002387137210462,0.0001487684639869,0.0018741918029263,0.00163745356258,0.0003093317209277,0.0887527838349342,0.2181618213653564,0.000181939540198,0.0806267708539962,0.7883498072624207,infrastructure,1,0.0,1
738,costs,0.6357421875,0.1846833527088165,0.0952698141336441,0.020949263125658,0.159627690911293,0.5668599605560303,0.1558234244585037,0.5026028752326965,0.0056022061035037,0.2718072831630707,0.2250895351171493,0.6252472400665283,0.1637729555368423,0.2147799581289291,0.3336941599845886,0.1054635196924209,0.8392731547355652,0.6346915364265442,0.0242410283535718,0.8171248435974121,0.1661308854818344,0.1369014084339141,0.8392731547355652,cost of living,1,0.0,1
739,council committee structure,0.0116972578689455,0.0021282453089952,0.0123636564239859,0.0015798867680132,0.0116421813145279,0.0040505910292267,0.0035606340970844,0.0256689228117465,0.0004335841804277,0.0897291600704193,0.0337045229971408,0.0349770821630954,0.2097516357898712,0.0227132495492696,0.0087381210178136,0.0820368304848671,0.0508124567568302,0.0664108321070671,0.1646511852741241,0.0763126537203788,0.0011911437613889,0.1711959093809127,0.2097516357898712,safety,1,0.0,1
740,council committees,0.0216568950563669,0.0017658540746197,0.0132922753691673,0.0019726895261555,0.003460553009063,0.02687643840909,0.0032431473955512,0.0293682496994733,0.0012218350311741,0.0646001547574997,0.047253493219614,0.0419522374868392,0.1949569135904312,0.0126800928264856,0.0111034046858549,0.1388725042343139,0.0714062824845314,0.0308635961264371,0.1782573759555816,0.0247267913073301,0.0010695352684706,0.1306813061237335,0.1949569135904312,safety,1,0.0,1
741,council decisions,0.0131517685949802,0.0017454695189371,0.0097842570394277,0.0023337954189628,0.00554806785658,0.003124922979623,0.0065534096211194,0.0281060878187418,0.0002893896889872,0.0403084754943847,0.0465718731284141,0.011194234713912,0.1674254238605499,0.0021573221310973,0.0058054761029779,0.2889736294746399,0.0470970496535301,0.0227765832096338,0.1783600151538849,0.2199321240186691,0.0005999615532346,0.1355428397655487,0.2889736294746399,democracy,1,0.0,1
742,council items,0.0109823979437351,0.0020541963167488,0.0124800577759742,0.0028432984836399,0.003612179774791,0.0131210898980498,0.0056036254391074,0.0284412633627653,0.0004645235603675,0.090156115591526,0.1329566389322281,0.0555545426905155,0.1975135952234268,0.0028453944250941,0.0237423926591873,0.1175377368927002,0.0774664580821991,0.0567638017237186,0.1166521534323692,0.4290145635604858,0.0007220435072667,0.1205548569560051,0.4290145635604858,business,1,0.0,1
743,council meetings,0.0116274235770106,0.0013101901859045,0.0137688349932432,0.0018503277096897,0.0010277344845235,0.0047198385000228,0.0010523339733481,0.0109393596649169,0.0051554800011217,0.0461619943380355,0.0476825833320617,0.0269926395267248,0.2236730903387069,0.0031581635121256,0.0006988734821788,0.2314148992300033,0.0753190368413925,0.0130329793319106,0.2507238984107971,0.523385226726532,0.0001870362757472,0.1745949685573578,0.523385226726532,business,1,0.0,1
744,council members,0.081593744456768,0.0080360127612948,0.0291033163666725,0.0018813235219568,0.0405502952635288,0.1321507692337036,0.0229783914983272,0.1479923129081726,0.0020858696661889,0.1511978358030319,0.1111665964126586,0.1641011983156204,0.3808696568012237,0.0851346477866172,0.0490248464047908,0.3288344442844391,0.164264515042305,0.1354932337999344,0.348035603761673,0.1604344844818115,0.0086671775206923,0.0946256592869758,0.3808696568012237,safety,1,0.0,1
745,council priorities,0.3382827341556549,0.0083711920306086,0.0262097474187612,0.0038124220445752,0.1081395596265792,0.0811102017760276,0.0283745117485523,0.1513441354036331,0.0002867288421839,0.221427321434021,0.0793682783842086,0.4455459415912628,0.4432860016822815,0.0461753942072391,0.0708978101611137,0.0956582352519035,0.0541654750704765,0.1700237989425659,0.1958662867546081,0.0519974865019321,0.0026053059846162,0.1812791377305984,0.4455459415912628,infrastructure,1,0.0,1
746,council procedures,0.0043360320851206,0.0011707108933478,0.0068783797323703,0.0018119352171197,0.0023042750544846,0.0012651288416236,0.0018974600825458,0.0163718499243259,0.0002348724810872,0.0083108730614185,0.0058818804100155,0.0032466067932546,0.0996233969926834,0.0002957250108011,0.0061882571317255,0.046646237373352,0.0167222879827022,0.0047331317327916,0.0801926776766777,0.7090134620666504,0.0001814003771869,0.0724140256643295,0.7090134620666504,business,1,0.0,1
747,council reference groups,0.0050173671916127,0.0012596839806064,0.0081799197942018,0.0010871170088648,0.0021448179613798,0.0137993413954973,0.0021621603518724,0.0203488320112228,0.0002073764189844,0.0478395484387874,0.0296596363186836,0.0159170366823673,0.1608104109764099,0.0025840301532298,0.0033054291270673,0.0254247728735208,0.046183630824089,0.0112286359071731,0.1240079775452613,0.0166011340916156,0.0006545834476128,0.0469451397657394,0.1608104109764099,safety,1,0.0,1
748,council structure,0.0005305900704115,0.001380251138471,0.0074353106319904,0.001528411055915,0.0012579220347106,0.0043833213858306,0.0016602725954726,0.0173668358474969,0.000178900649189,0.0246224571019411,0.0151536017656326,0.0057770549319684,0.2135602682828903,0.0011921704281121,0.0088996058329939,0.0607436746358871,0.0258604902774095,0.0717904567718505,0.1317294389009475,0.1321205794811248,0.0011661780299618,0.1622242629528045,0.2135602682828903,safety,1,0.0,1
749,council-committee structure,0.0195577815175056,0.0029590118210762,0.0142171680927276,0.0016376738203689,0.0296321772038936,0.0203378032892942,0.0055975606665015,0.0628335401415824,0.000423682766268,0.1895987391471862,0.0770936757326126,0.1334464401006698,0.3053417503833771,0.0560952126979827,0.0176039766520261,0.0410142131149768,0.0662122294306755,0.1700949519872665,0.1164387017488479,0.2267375588417053,0.0021662099752575,0.1956524699926376,0.3053417503833771,safety,1,0.0,1
750,councillors,0.0284615699201822,0.001133112818934,0.0324361212551593,0.0004129743610974,0.0089256661012768,0.0096802609041333,0.0066585354506969,0.0537219233810901,0.0021470577921718,0.0407230406999588,0.0430752448737621,0.0430623739957809,0.3014483451843261,0.0022267412859946,0.0017301858169957,0.1954660415649414,0.1330723315477371,0.0085840290412306,0.2459859102964401,0.008687543682754,0.0008503931458108,0.0447908714413642,0.3014483451843261,safety,1,0.0,1
751,councilors,0.0108126886188983,0.0007156269857659,0.0262923371046781,0.0005425405106507,0.0074125542305409,0.0105105647817254,0.0093969358131289,0.0394275337457656,0.0011943137506023,0.0318864770233631,0.0603268891572952,0.0148903727531433,0.2794834077358246,0.0028458032757043,0.1114209294319152,0.1216522380709648,0.1072715744376182,0.0183218028396368,0.2007937580347061,0.0770892649888992,0.0005975210806354,0.0651455372571945,0.2794834077358246,safety,1,0.0,1
752,counties,0.0755609050393104,0.009793397039175,0.0349559932947158,0.0026957453228533,0.0304071102291345,0.0734502300620079,0.1014737039804458,0.0713432505726814,0.0033996091224253,0.0578703507781028,0.0454595983028411,0.2533337473869324,0.2330341637134552,0.0167346559464931,0.0363198593258857,0.0359796248376369,0.1729046702384948,0.0415891781449317,0.3419142663478851,0.085848331451416,0.0079813227057456,0.11867256462574,0.3419142663478851,equity,1,0.0,1
753,courier services,0.0008713657734915,0.0008946425514295,0.0024768700823187,0.0006420398131012,0.0008708086679689,0.0002233946870546,0.0362236984074115,0.8280611038208008,0.0002307962131453,0.000639519712422,0.0057019349187612,0.0050207707099616,0.0139868976548314,0.007503842934966,0.0008358049672096,0.0043806727044284,0.0029927315190434,0.0060007539577782,0.0161112826317548,0.4310137331485748,0.0011426620185375,0.1575096249580383,0.8280611038208008,transit,1,0.0,1
754,courts,0.0007467927061952,0.001280372380279,0.0037888656370341,0.0025883794296532,0.0002041353582171,0.0004807494406122,0.0009649459971114,0.0014541310956701,0.0011098152026534,0.0048906868323683,0.0041867271065711,0.0010751966619864,0.0373612567782402,0.0009461293229833,0.0003414033853914,0.0110029857605695,0.0281788911670446,0.0008333910955116,0.3287190496921539,0.0007679591653868,0.0004982177633792,0.1927199363708496,0.3287190496921539,equity,1,0.0,1
755,courts (roads),0.0001574733032612,0.0001885620004031,8.45163085614331e-05,0.0001432969293091,0.0001425428636139,0.0343761146068573,0.640714704990387,0.0010288677876815,0.0001791148388292,0.0001022701835609,0.000197169065359,0.9865841865539552,0.0018039441201835,0.0001466003450332,4.6997352910693735e-05,0.00020262459293,0.0004512496525421,7.971288869157434e-05,0.0026962084230035,0.0004032980068586,0.0001045320168486,0.0224815774708986,0.9865841865539552,infrastructure,1,0.0,1
756,coyotes,0.0021936811972409,0.0001476043398724,0.0002665207721292,0.0001980887318495,0.0008155995164997,0.0027635695878416,0.0004544568364508,0.0296762138605117,0.0028340271674096,0.0018440072890371,0.0007593517657369,0.0005345953977666,0.1233783140778541,0.0044681690633296,0.0096981860697269,0.0001375337742501,0.0125942705199122,0.0004881002823822,0.0054756309837102,0.0090043349191546,0.336138367652893,0.0321149565279483,0.336138367652893,sports,1,0.0,1
757,crack kits,0.0028490903787314,0.0002991476794704,0.0002443936537019,0.0009927812498062,0.0026734620332717,0.0710916295647621,0.0004752417444251,0.0207561552524566,0.0013063178630545,0.0026145344600081,0.0019496326567605,0.0012333014747127,0.0009825993329286,0.0009464989998377,0.0009561571059748,9.66839725151658e-05,0.0035212337970733,0.0001464269153075,0.0011288193054497,0.0270988289266824,0.0014775979798287,0.0848606005311012,0.0848606005311012,youth,1,0.0,1
758,crack repairs,0.1263016611337661,0.0463842079043388,0.0036914183292537,0.0086156092584133,0.0514872893691062,0.3281885087490082,0.0516092628240585,0.1857714653015136,0.1655792742967605,0.0468423925340175,0.0453470461070537,0.6857290863990784,0.0355934500694274,0.0922738462686538,0.012854753062129,0.0081790704280138,0.1318245083093643,0.0767038315534591,0.0291390717029571,0.8461751937866211,0.009342910721898,0.1295058280229568,0.8461751937866211,business,1,0.0,1
759,craft workshops,0.0003469352668616,0.0061553302221,0.0003952452680096,0.009231342934072,0.0007300101569853,0.2170892804861068,0.0007004789076745,0.0264011546969413,0.0029094323981553,0.0305664092302322,0.0136904949322342,0.0005803706008009,0.0592194907367229,0.96419757604599,0.0160672813653945,0.0232475735247135,0.004925912246108,0.0003704641712829,0.1279121190309524,0.0011960990959778,0.000223966257181,0.3295209109783172,0.96419757604599,arts,1,0.0,1
760,crafts,0.004331084433943,0.0087669398635625,0.0003349847102072,0.0042894962243735,0.0010116202756762,0.96563982963562,0.0006122180493548,0.0900728553533554,0.0004649310139939,0.0054273069836199,0.0033297885674983,0.0037069057580083,0.0265242308378219,0.967177391052246,0.0125031927600502,0.0117060411721467,0.00150554231368,0.0004518913920037,0.0319944061338901,0.0016279091360047,0.0001625554577913,0.2198517769575119,0.967177391052246,arts,1,0.0,1
761,crashes,0.114333875477314,0.1501755565404892,0.0022235687356442,0.0137993674725294,0.0170323923230171,0.0328754149377346,0.731277346611023,0.3845665156841278,0.4599347114562988,0.1750364750623703,0.1262331902980804,0.6598283648490906,0.0658001229166984,0.0024215488228946,0.0315355062484741,0.0164021849632263,0.2359478026628494,0.150172010064125,0.0529287531971931,0.3154278993606567,0.0146150337532162,0.3072919547557831,0.731277346611023,traffic,1,0.0,1
762,credit,0.6130661368370056,0.1857600957155227,0.0546863377094268,0.0384804420173168,0.2693031132221222,0.4751260578632355,0.1828574240207672,0.5887078642845154,0.0005373882595449,0.3738623857498169,0.2687954902648926,0.4615200757980346,0.5525799989700317,0.7245357632637024,0.1845787167549133,0.2444579601287841,0.381167471408844,0.3235316276550293,0.5341793298721313,0.6572778820991516,0.1834556013345718,0.3533969223499298,0.7245357632637024,arts,1,0.0,1
763,credit card receipts,0.003094085259363,0.0001983709807973,0.0003537936136126,0.0001519607321824,0.0018202471546828,0.0023133726790547,0.0005774808814749,0.044029414653778,0.0002147907653125,0.0021217118483036,0.002358014229685,0.0040139323100447,0.148022174835205,0.0043343678116798,0.0040798191912472,0.0042000217363238,0.1929292529821396,0.0293480828404426,0.1040465831756591,0.5546970963478088,0.0016544415848329,0.0850517675280571,0.5546970963478088,business,1,0.0,1
764,credit card statements,0.0003579373005777,0.0001205963562824,0.0003999453329015,0.0002135099348379,0.0005606490303762,0.0023852251470088,0.0004303849127609,0.0089790197089314,0.0008233786793425,0.0010185169521719,0.0025199830997735,0.0015221828361973,0.0674203410744667,0.0029814657755196,0.0002892291231546,0.0022638100199401,0.0751756280660629,0.0010593727929517,0.0348981656134128,0.245149478316307,0.0008228901424445,0.0654633045196533,0.245149478316307,business,1,0.0,1
765,credit cards,0.0008094934746623,0.0001011327913147,0.0005234514246694,0.0001467696565669,0.0011398986680433,0.0027519380673766,0.0009276021155528,0.0182700809091329,0.0009374134824611,0.0003699085791595,0.0031685824505984,0.0010461901547387,0.0763313919305801,0.0010528094135224,0.0007310201763175,0.0002747971157077,0.2636752426624298,0.0008706618100404,0.0036928276531398,0.0505353398621082,0.0009816449601203,0.0974035337567329,0.2636752426624298,cost of living,1,0.0,1
766,crescents (roads),0.0001685430761426,0.000136650603963,5.781997606391087e-05,0.000112354515295,0.0001190783295896,0.991365373134613,0.1319008469581604,0.0009349668398499,0.0001422066852683,0.0001491090515628,0.0004273515369277,0.9813404083251952,0.0004613466444425,0.0001942251983564,6.50549482088536e-05,0.000119478412671,0.0009208740084432,8.349995914613828e-05,0.0014511819463223,0.0002451852196827,9.143827628577128e-05,0.0018148496747016,0.991365373134613,construction,1,0.0,1
767,cricket,0.0001560951350256,7.993097096914425e-05,0.0001065811520675,7.122943497961387e-05,0.0002312033320777,0.001180566730909,0.0001242283760802,0.0010289725614711,8.405479456996545e-05,8.904757123673335e-05,0.0001711939985398,0.000236875275732,0.0011936242226511,0.0002400218363618,8.02997819846496e-05,7.907027611508965e-05,0.0009059683652594,6.252870662137866e-05,0.0028891041874885,0.0002349596616113,0.9992480874061584,0.0106096044182777,0.9992480874061584,sports,1,0.0,1
